"id","itemfile_nbr","manufacturer_id","row_creator_id","created_at","updated_at","itemfile_nbr_first_1","itemfile_nbr_first_2","itemfile_1prod_2manuf","itemfile_1prod_3manuf","itemfile_mfg_code","itemfile_nbr_2_and_3","itemfile_2prod_2manuf","itemfile_2prod_3manuf","itemfile_model_nbr_4_18","itemfile_mfg_model_nbr","itemfile_model_nbr_5_18","itemfile_model_nbr_6_18","itemfile_desc_1","itemfile_desc_1_and_2","itemfile_desc_2","itemfile_days_out_of_stock","itemfile_nbr_pieces","itemfile_reg_price","itemfile_sale_price","itemfile_spiff","itemfile_wholesale_tax_percent","itemfile_average_cost","itemfile_last_cost","itemfile_commission_code","itemfile_furn_style","itemfile_special_fee_item","itemfile_gl_main_acct_1","itemfile_gl_sub_acct_1","itemfile_gl_main_acct_2","itemfile_gl_sub_acct_2","itemfile_gl_main_acct_3","itemfile_gl_sub_acct_3","itemfile_gl_main_acct_4","itemfile_gl_sub_acct_4","itemfile_gl_main_acct_5","itemfile_gl_sub_acct_5","itemfile_gl_main_acct_6","itemfile_gl_sub_acct_6","itemfile_gl_main_acct_7","itemfile_gl_sub_acct_7","itemfile_use_store_as_pc_indr","itemfile_serialized_indr","itemfile_cost_method_indr","vendor_id","ht_etl_schema","itemfile_percent_of_price","itemfile_qty_on_hand","itemfile_sell_service_pol_indr","itemfile_taxable_indr","itemfile_movie_type_indr","itemfile_rtr_pricing_type","itemfile_rto_spiff","itemfile_rtr_monthly_price","itemfile_normal_terms_monthly","itemfile_monthly_rto_price","itemfile_normal_terms_weekly","itemfile_weekly_rto_price","itemfile_discontinued_indr","itemfile_first_received_date","itemfile_first_received_year","itemfile_first_received_month","itemfile_first_received_day","itemfile_furniture_indr","itemfile_qty_on_order","itemfile_date_due_in","itemfile_last_changed_date","itemfile_book_value_nbr_months","itemfile_inv_cube_size","itemfile_inv_unit_weight","itemfile_upc_code","itemfile_min_accept_price","itemfile_mgrs_override_price","itemfile_list_price","itemfile_no_discount_sale_item","itemfile_rate_code","itemfile_freight_override_amt","itemfile_glacct_rentinv_main","itemfile_glacct_rentinv_sub","itemfile_glacct_pfydepadj_main","itemfile_glacct_pfydepadj_sub","itemfile_glacct_accumdep_main","itemfile_glacct_accumdep_sub","itemfile_recv_inv_status"
"2677","FXASH452006716","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH452006716","H452006716","H452006716","452006716","SECTIONAL","SECTIONAL                   MAIER CHARCOAL","MAIER CHARCOAL","0","1","1135.990","0.000","0.00","0.00","455.940","455.940","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","1","","Y","","N","0.00","0.00","21","2267.79","91","2274.09","N",,"0","0","0","Y","0","2018-12-04","2018-11-13","24","0","0","","649.99","599.99","0.00","","2491","0.00","1110","0","5010","0","1210","0","N"
"2678","FXASH452018316","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH452018316","H452018316","H452018316","452018316","SECTIONAL","SECTIONAL                   WALNUT","WALNUT","0","1","1402.990","0.000","0.00","0.00","555.830","555.830","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","Y","1","29","public","0.00","1","","Y","","N","0.00","0.00","24","2783.76","104","2806.96","N",,"0","0","0","Y","0","2019-06-07","2019-05-17","24","0","0","","789.99","729.99","0.00","","26104","0.00","1110","0","5010","0","1210","0","N"
"2679","FXASH5030217194046","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH5030217194046","H5030217194046","H5030217194046","5030217194046","SECTIONAL","SECTIONAL                   NANTAHALA COFFEE","NANTAHALA COFFEE","0","1","1818.990","0.000","0.00","0.00","759.235","774.830","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","4","","Y","","N","0.00","0.00","24","3623.76","104","3638.96","N",,"0","0","0","Y","0","2019-04-04","2018-06-02","24","0","0","","1089.99","1019.99","0.00","","34104","0.00","1110","0","5010","0","1210","0","N"
"2680","FXASH503021740","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH503021740","H503021740","H503021740","503021740","SECTIONAL","SECTIONAL                   NANTAHALA COFFEE","NANTAHALA COFFEE","0","0","2338.990","0.000","0.00","0.00","933.390","933.390","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","4655.76","104","4678.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","44104","0.00","1110","0","5010","0","1210","0","N"
"2681","FXASH521031766","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH521031766","H521031766","H521031766","521031766","SECTIONAL","SECTIONAL                   DEMARION SMOKE","DEMARION SMOKE","0","0","1402.990","0.000","0.00","0.00","632.870","632.870","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","2783.76","104","2806.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","26104","0.00","1110","0","5010","0","1210","0","N"
"2682","FXASH5210317,66","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH5210317,66","H5210317,66","H5210317,66","5210317,66","SECTIONAL","SECTIONAL                   DEMARION SMOKE","DEMARION SMOKE","0","0","1298.990","0.000","0.00","0.00","632.870","632.870","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","2591.76","104","2598.96","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","24104","0.00","1110","0","5010","0","1210","0","N"
"2683","FXASH527031766","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH527031766","H527031766","H527031766","527031766","SECTIONAL","SECTIONAL                   SRIS EBONY","SRIS EBONY","0","0","1558.990","0.000","0.00","0.00","645.130","645.130","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3095.76","104","3118.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","29104","0.00","1110","0","5010","0","1210","0","N"
"2684","FXASH5270317,66","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH5270317,66","H5270317,66","H5270317,66","5270317,66","SECTIONAL","SECTIONAL                   SRIS EBONY","SRIS EBONY","0","0","1818.990","0.000","0.00","0.00","586.480","586.480","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3623.76","104","3638.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","34104","0.00","1110","0","5010","0","1210","0","N"
"2685","FXASH545014867","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH545014867","H545014867","H545014867","545014867","SECTIONAL","SECTIONAL                   BERNEEN COFFEE","BERNEEN COFFEE","0","0","1558.990","0.000","0.00","0.00","696.620","696.620","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3095.76","104","3118.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","29104","0.00","1110","0","5010","0","1210","0","N"
"2686","FXASH5450148,67","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH5450148,67","H5450148,67","H5450148,67","5450148,67","SECTIONAL","SECTIONAL                   BERNEEN COFFEE","BERNEEN COFFEE","0","0","1558.990","0.000","0.00","0.00","690.620","690.620","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3095.76","104","3118.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","29104","0.00","1110","0","5010","0","1210","0","N"
"2687","FXASH549","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH549","H549","H549","549","SECTIONAL","SECTIONAL                   TAMBO PEWTER","TAMBO PEWTER","0","1","2598.990","0.000","0.00","0.00","1177.450","1180.210","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","4","","Y","","N","0.00","0.00","24","5183.76","104","5198.96","N",,"0","0","0","Y","0","2019-03-05","2019-02-12","24","0","0","","1174.39","1539.99","0.00","","49104","0.00","1110","0","5010","0","1210","0","N"
"2688","FXASH5550246587790","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH5550246587790","H5550246587790","H5550246587790","5550246587790","SECTIONAL","SECTIONAL","","0","1","2143.990","0.000","0.00","0.00","1068.110","1068.110","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","Y","1","29","public","0.00","1","","Y","","N","0.00","0.00","30","4259.70","130","4288.70","N",,"0","0","0","Y","0","2019-07-09","2019-06-18","24","0","0","","1509.99","1399.99","0.00","","32130","0.00","1110","0","5010","0","1210","0","N"
"2689","FXASH566025556","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH566025556","H566025556","H566025556","566025556","SECTIONAL","SECTIONAL                   DURABLEND VINTAGE","DURABLEND VINTAGE","0","0","2026.990","0.000","0.00","0.00","585.630","585.630","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","4031.76","104","4054.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","38104","0.00","1110","0","5010","0","1210","0","N"
"2690","FXASH567010758","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH567010758","H567010758","H567010758","567010758","SECTIONAL","SECTIONAL                   TOLETTA CHOCOLATE","TOLETTA CHOCOLATE","0","0","2338.990","0.000","0.00","0.00","1061.360","1061.360","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","4655.76","104","4678.96","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","44104","0.00","1110","0","5010","0","1210","0","N"
"2691","FXASH5830077/89/94","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH5830077/89/94","H5830077/89/94","H5830077/89/94","5830077/89/94","SECTIONAL","SECTIONAL                   ACIEONA SLATE","ACIEONA SLATE","0","1","2338.990","0.000","0.00","0.00","1167.418","1008.280","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","5","","Y","","N","0.00","0.00","24","4655.76","104","4678.96","N",,"0","0","0","Y","0","2019-12-02","2018-03-26","24","0","0","","1419.99","1319.99","0.00","","44104","0.00","1110","0","5010","0","1210","0","N"
"2692","FXASH583008994","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH583008994","H583008994","H583008994","583008994","SECTIONAL","SECTIONAL                   ACIEONA SLATE","ACIEONA SLATE","0","0","2234.990","0.000","0.00","0.00","984.350","984.350","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","4463.76","104","4470.96","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","42104","0.00","1110","0","5010","0","1210","0","N"
"2693","FXASH617004849","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH617004849","H617004849","H617004849","617004849","SECTIONAL","SECTIONAL                   AMAZON MOCHA","AMAZON MOCHA","0","0","1558.990","0.000","0.00","0.00","578.170","578.170","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3095.76","104","3118.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","29104","0.00","1110","0","5010","0","1210","0","N"
"2694","FXASH649","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH649","H649","H649","649","SECTIONAL","SECTIONAL","","0","1","1402.990","0.000","0.00","0.00","612.430","612.430","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","1","","Y","","N","0.00","0.00","24","2783.76","104","2806.96","N",,"0","0","0","Y","0","2017-12-19","2017-11-28","24","0","0","","869.99","809.99","0.00","","26104","0.00","1110","0","5010","0","1210","0","N"
"2695","FXASH6490208173466","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH6490208173466","H6490208173466","H6490208173466","6490208173466","SECTIONAL","SECTIONAL                   STEEL","STEEL","0","1","1714.990","0.000","0.00","0.00","777.650","777.650","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","3","","Y","","N","0.00","0.00","24","3407.76","104","3430.96","N",,"0","0","0","Y","1","2019-01-31","2019-01-02","24","0","0","","1099.99","1019.99","0.00","","32104","0.00","1110","0","5010","0","1210","0","N"
"2696","FXASH649026617","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH649026617","H649026617","H649026617","649026617","SECTIONAL","SECTIONAL                   STEEL","STEEL","0","1","973.990","0.000","0.00","0.00","464.920","464.920","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","1","","Y","","N","0.00","0.00","18","1943.82","78","1949.22","N",,"0","0","0","Y","0","2019-01-23","2019-01-02","24","0","0","","659.99","609.99","0.00","","2478","0.00","1110","0","5010","0","1210","0","N"
"2697","FXASH6620217,66","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH6620217,66","H6620217,66","H6620217,66","6620217,66","SECTIONAL","SECTIONAL","","0","0","1194.990","0.000","0.00","0.00","470.910","470.910","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","2375.76","104","2390.96","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","22104","0.00","1110","0","5010","0","1210","0","N"
"2698","FXASH662026617","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH662026617","H662026617","H662026617","662026617","SECTIONAL","SECTIONAL","","0","0","973.990","0.000","0.00","0.00","518.230","518.230","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"2699","FXASH6770216,67","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH6770216,67","H6770216,67","H6770216,67","6770216,67","SECTIONAL","SECTIONAL","","0","0","1298.990","0.000","0.00","0.00","606.880","606.880","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","2591.76","104","2598.96","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","24104","0.00","1110","0","5010","0","1210","0","N"
"2700","FXASH6840408163467","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH6840408163467","H6840408163467","H6840408163467","6840408163467","SECTIONAL","SECTIONAL","","0","1","1558.990","0.000","0.00","0.00","608.520","608.520","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","1","","Y","","N","0.00","0.00","24","3095.76","104","3118.96","N",,"0","0","0","Y","0","2019-04-04","2019-03-14","24","0","0","","859.99","799.99","0.00","","29104","0.00","1110","0","5010","0","1210","0","N"
"2701","FXASH684041667","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH684041667","H684041667","H684041667","684041667","SECTIONAL","SECTIONAL                   VISTA CHOCOLATE","VISTA CHOCOLATE","0","0","1818.990","0.000","0.00","0.00","653.280","653.280","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3623.76","104","3638.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","34104","0.00","1110","0","5010","0","1210","0","N"
"2702","FXASH6840416,67","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH6840416,67","H6840416,67","H6840416,67","6840416,67","SECTIONAL","SECTIONAL                   VISTA CHOCOLATE","VISTA CHOCOLATE","0","0","1818.990","0.000","0.00","0.00","721.950","721.950","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3623.76","104","3638.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","34104","0.00","1110","0","5010","0","1210","0","N"
"2703","FXASH684043","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH684043","H684043","H684043","684043","SECTIONAL","SECTIONAL                   VISTA CHOCOLATE","VISTA CHOCOLATE","0","0","1402.990","0.000","0.00","0.00","168.850","168.850","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","2783.76","104","2806.96","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","26104","0.00","1110","0","5010","0","1210","0","N"
"2704","FXASH6840467","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH6840467","H6840467","H6840467","6840467","SECTIONAL","SECTIONAL                   VISTA CHOCOLATE","VISTA CHOCOLATE","0","0","1818.990","0.000","0.00","0.00","653.280","653.280","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","3623.76","104","3638.96","N",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","34104","0.00","1110","0","5010","0","1210","0","N"
"2705","FXASH7020016","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH7020016","H7020016","H7020016","7020016","SECTIONAL","SECTIONAL","","0","1","1090.990","0.000","0.00","0.00","451.950","451.950","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","1","","Y","","N","0.00","0.00","24","2159.76","104","2182.96","N",,"0","0","0","Y","0","2018-01-25","2018-01-04","24","0","0","","639.99","599.99","0.00","","20104","0.00","1110","0","5010","0","1210","0","N"
"2706","FXASH702001667","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH702001667","H702001667","H702001667","702001667","SECTIONAL","SECTIONAL                   ZELLA CHARCOAL","ZELLA CHARCOAL","0","0","973.990","0.000","0.00","0.00","113.730","113.730","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"2707","FXASH705086617","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH705086617","H705086617","H705086617","705086617","SECTIONAL","SECTIONAL                   ACCINGTON-EARTH","ACCINGTON-EARTH","0","1","1135.990","0.000","0.00","0.00","474.130","474.130","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","2","","Y","","N","0.00","0.00","21","2267.79","91","2274.09","N",,"0","0","0","Y","0","2019-05-01","2019-02-08","24","0","0","","669.99","629.99","0.00","","2491","0.00","1110","0","5010","0","1210","0","N"
"2708","FXASH7050917","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH7050917","H7050917","H7050917","7050917","SECTIONAL","SECTIONAL","","0","1","1142.990","0.000","0.00","0.00","485.870","485.870","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","1","","Y","","N","0.00","0.00","24","2279.76","104","2286.96","N",,"0","0","0","Y","0","2018-01-25","2018-01-04","24","0","0","","689.99","639.99","0.00","","21104","0.00","1110","0","5010","0","1210","0","N"
"2709","FXASH707041617","10",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","F","FX","XA","XAS","XAS","XA","AS","ASH","SH707041617","H707041617","H707041617","707041617","SECTIONAL","SECTIONAL","","0","0","1402.990","0.000","0.00","0.00","608.990","608.990","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","29","public","0.00","0","N","Y","N","N","0.00","0.00","24","2783.76","104","2806.96","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","26104","0.00","1110","0","5010","0","1210","0","N"
